URLLength,HostLength,TLDLength,DotCount,DashCount,AtSymbolCount,PercentSymbolCount,EqualsSymbolCount,QuestionMarkCount,DigitCount,UniqueCharCount
106,7,2,2,0,0,0,1,1,5,46
99,9,4,1,0,0,27,0,0,35,23
88,6,2,1,4,0,0,0,0,1,23
107,11,3,1,7,0,0,1,1,8,32
97,9,2,2,13,0,0,0,0,19,30
110,10,2,2,3,0,0,0,0,18,46
84,11,3,1,7,0,0,0,0,0,24
110,15,2,2,0,0,7,0,0,28,37
169,15,3,2,2,0,4,2,1,9,43
72,9,4,1,0,0,18,0,0,24,26
87,11,3,1,7,0,0,0,0,15,30
113,11,3,1,11,0,0,0,0,0,26
121,12,3,2,13,0,0,0,0,16,35
63,9,4,1,0,0,15,0,0,22,21
120,15,3,2,1,0,22,0,0,32,33
99,9,4,1,0,0,27,0,0,33,23
86,13,3,1,1,0,0,1,1,6,48
119,7,3,1,12,0,0,0,0,6,29
89,15,6,2,7,0,0,0,0,0,22
153,17,3,3,6,0,8,2,1,17,41
88,14,3,1,9,0,0,0,0,10,32
99,9,4,1,0,0,27,0,0,29,26
118,7,3,1,14,0,0,0,0,6,28
90,12,3,2,9,0,0,0,0,0,25
67,12,3,2,7,0,0,0,0,17,27
89,12,3,1,5,0,0,0,0,10,32
84,9,2,2,13,0,0,0,0,7,28
97,13,3,1,8,0,0,0,0,6,28
106,10,3,2,0,0,0,9,1,3,30
103,21,3,1,10,0,0,1,1,0,42
110,10,2,2,7,0,0,0,0,3,33
65,16,2,1,0,0,0,0,0,0,25
183,7,3,1,2,0,48,0,0,50,35
95,11,3,2,0,0,3,6,1,14,30
113,14,3,1,12,0,0,0,0,10,30
91,9,2,1,0,0,22,0,0,29,26
72,9,4,1,0,0,18,0,0,24,26
95,11,3,2,5,0,0,0,0,7,28
114,6,2,1,6,0,0,0,0,1,22
81,9,4,1,0,0,21,0,0,27,20
90,9,4,1,0,0,24,0,0,30,25
88,13,2,2,13,0,0,0,0,6,27
131,9,5,2,10,0,0,0,0,1,24
99,14,3,1,5,0,0,0,0,8,29
157,15,3,3,1,0,4,2,1,10,40
90,11,3,2,6,0,0,2,1,1,38
118,12,2,3,2,0,0,0,0,26,36
99,9,4,1,0,0,27,0,0,35,23
88,14,3,1,8,0,0,0,0,15,33
81,9,4,1,0,0,21,0,0,26,22
72,14,3,4,2,0,0,1,1,9,27
74,12,3,2,2,0,0,0,0,0,23
115,11,5,2,13,0,0,0,0,19,30
123,14,3,2,11,0,0,0,0,8,29
90,8,3,1,8,0,0,0,0,6,30
81,9,4,1,0,0,21,0,0,24,21
167,7,3,1,2,0,42,0,0,55,37
100,21,3,1,9,0,0,1,1,6,36
67,11,2,3,0,0,0,0,0,24,29
74,6,2,1,6,0,0,0,0,9,32
68,14,3,2,0,0,0,3,1,4,29
86,10,3,2,0,0,0,0,0,0,23
157,12,3,14,0,0,0,1,1,37,43
131,10,3,1,14,1,0,1,1,16,35
102,12,3,1,1,0,0,0,0,0,23
109,10,3,1,11,0,0,1,1,7,31
87,14,3,1,6,0,0,0,0,8,30
105,7,2,1,0,0,0,8,1,15,30
86,10,3,1,4,0,0,0,0,30,33
89,14,3,2,0,0,0,5,1,6,30
85,10,2,2,9,0,0,0,0,13,36
135,12,3,8,0,0,0,1,1,38,42
344,13,3,1,5,0,102,0,0,103,32
84,12,3,2,0,0,0,1,1,8,32
90,9,4,1,0,0,24,0,0,28,25
92,14,3,3,0,0,0,2,1,20,35
94,13,3,2,0,0,6,4,1,13,35
118,13,2,2,17,0,0,0,0,6,30
94,12,3,1,8,0,0,0,0,10,26
87,15,3,1,0,0,0,0,0,20,27
99,17,3,2,14,0,0,0,0,0,24
129,12,3,8,0,0,0,1,1,23,36
229,16,3,1,1,0,63,0,0,85,30
89,6,2,1,9,0,0,0,0,10,30
106,12,3,1,10,0,0,0,0,16,31
80,14,3,3,0,0,0,1,1,20,35
177,13,3,1,3,0,38,0,0,57,36
103,13,3,2,0,0,9,4,1,12,40
76,15,3,4,0,0,0,1,1,3,28
87,12,3,6,2,0,0,1,1,5,33
67,14,3,3,0,0,0,2,1,6,31
71,19,3,4,0,0,0,0,0,3,24
81,9,4,1,0,0,21,0,0,22,21
79,15,3,3,0,0,0,1,0,26,35
91,14,3,2,9,0,0,0,0,10,33
242,15,6,2,24,0,0,0,0,1,26
289,11,3,2,1,0,68,1,1,91,48
118,7,3,1,13,0,0,0,0,6,26
72,21,6,4,0,0,0,0,0,0,25
91,10,3,1,2,0,0,0,0,39,30
93,6,3,1,8,0,0,0,0,8,31
93,6,2,1,8,0,0,0,0,10,30
107,10,3,2,0,0,0,9,1,5,29
84,9,4,1,0,0,22,0,0,22,24
108,17,3,2,15,0,0,0,0,0,24
65,11,3,2,0,0,0,0,0,18,30
90,7,3,1,8,0,0,0,0,11,31
102,7,3,2,4,0,0,1,1,27,31
63,9,4,1,0,0,15,0,0,18,21
92,15,3,1,9,0,0,0,0,8,28
156,7,3,1,1,0,36,0,0,53,36
88,14,3,1,9,0,0,0,0,7,29
151,12,3,12,0,0,0,1,1,30,41
82,15,3,3,0,0,0,1,0,26,34
84,7,3,1,10,0,0,0,0,12,28
100,20,3,1,10,0,0,0,0,6,28
87,15,3,1,0,0,0,0,0,20,28
110,16,3,3,0,0,0,7,1,6,39
127,13,6,2,0,0,0,0,0,7,32
108,15,3,2,17,0,0,0,0,3,26
85,7,3,2,0,0,0,1,1,2,26
95,6,2,1,7,0,0,0,0,9,31
94,14,3,2,6,0,0,0,0,7,30
87,15,6,4,0,0,0,0,0,23,34
176,11,3,2,8,0,5,2,1,5,42
89,10,6,2,5,0,0,0,0,0,23
92,15,2,1,3,0,0,0,0,0,27
67,13,3,2,0,0,0,0,0,11,28
80,15,3,2,2,0,3,0,0,10,31
93,12,3,1,7,0,0,0,0,10,30
90,9,4,1,0,0,24,0,0,25,23
122,17,3,1,12,0,0,0,0,3,26
81,9,4,1,0,0,21,0,0,24,22
207,7,3,1,2,0,54,0,0,70,40
104,9,3,1,10,0,0,0,0,1,24
100,10,3,1,8,1,2,1,1,9,35
138,15,6,3,2,0,0,5,1,42,37
66,14,3,1,4,0,0,0,0,3,24
71,19,3,4,0,0,0,0,0,3,24
84,10,3,1,6,0,0,1,1,7,31
91,12,2,1,0,0,20,0,0,20,25
136,9,3,1,13,0,0,1,1,1,30
103,12,3,1,15,0,0,0,0,2,41
99,9,4,1,0,0,27,0,0,34,24
126,14,3,2,0,0,24,0,0,20,31
96,19,6,4,5,0,0,1,1,10,31
176,13,6,2,0,0,48,0,0,46,29
85,9,2,1,0,0,20,0,0,24,25
317,11,3,2,1,0,77,1,1,100,43
93,10,3,2,6,0,0,0,0,7,30
123,15,6,2,10,0,0,0,0,0,22
170,11,2,3,4,0,9,3,1,34,45
100,9,2,2,12,0,0,0,0,21,27
86,9,3,1,4,0,0,2,1,17,36
109,15,6,3,7,0,0,0,0,1,22
90,11,3,1,5,0,0,1,1,8,32
88,9,3,1,1,0,20,0,0,23,25
92,15,2,2,1,0,0,0,0,15,39
85,13,2,2,12,0,0,0,0,6,26
162,12,3,15,0,0,0,1,1,35,44
118,15,3,1,14,0,0,0,0,6,30
167,12,3,11,0,0,2,1,1,34,42
117,11,3,2,15,0,0,0,0,1,27
100,15,6,3,14,0,0,0,0,14,32
94,19,2,3,0,0,2,1,1,17,34
99,9,4,1,0,0,27,0,0,33,25
104,13,3,1,12,0,0,0,0,0,25
111,13,3,1,13,0,0,0,0,7,30
81,9,4,1,0,0,21,0,0,27,21
72,21,6,4,0,0,0,0,0,0,25
77,17,3,3,2,0,0,1,1,0,23
88,17,3,2,13,0,0,0,0,2,25
83,12,3,1,6,0,0,0,0,7,31
118,13,6,2,0,0,0,0,0,19,33
120,15,3,2,1,0,22,0,0,30,35
120,15,3,2,1,0,22,0,0,34,33
100,18,3,2,0,0,2,0,0,7,25
122,12,3,8,0,0,0,1,1,28,39
82,14,3,2,0,0,18,0,0,15,27
106,11,2,1,0,0,21,0,1,19,37
96,11,3,2,0,0,3,6,1,15,31
96,9,2,2,13,0,0,0,0,18,30
109,10,6,2,9,0,0,0,0,0,26
91,9,5,2,2,0,0,0,0,1,22
57,28,3,3,0,0,0,0,0,1,24
92,10,3,2,4,0,0,1,1,3,33
91,12,3,2,0,0,0,1,1,9,30
90,9,4,1,0,0,24,0,0,33,23
99,9,4,1,0,0,27,0,0,34,24
91,6,2,1,9,0,0,0,0,12,32
86,6,3,1,9,0,0,0,0,4,31
83,8,3,1,13,0,0,0,0,3,23
85,15,3,1,5,0,0,0,0,6,30
103,13,2,2,13,0,0,0,0,6,26
127,9,2,2,17,0,0,0,0,19,31
84,17,3,1,7,0,0,0,0,8,31
94,7,3,1,12,0,0,0,0,10,30
97,14,3,7,3,0,0,1,1,13,32
117,10,3,4,7,0,1,0,0,4,26
86,11,2,2,12,0,0,0,0,6,27
87,15,3,1,0,0,0,0,0,21,28
87,15,3,5,1,0,0,1,1,4,28
122,13,3,1,15,0,0,0,0,0,24
77,14,3,1,9,0,0,0,0,1,24
86,12,3,1,9,0,0,0,0,10,31
130,15,2,4,2,0,2,0,0,19,39
108,14,3,1,12,0,0,0,0,16,32
95,13,2,2,4,0,0,0,0,6,37
84,12,3,1,4,0,0,0,0,13,28
84,6,2,1,5,0,0,0,0,12,31
96,7,3,1,10,0,0,0,0,6,28
83,14,2,1,0,0,16,0,0,19,24
107,20,3,1,9,0,0,0,0,6,27
103,12,3,1,9,0,0,0,0,20,30
158,10,3,1,17,1,0,1,1,8,33
90,9,4,1,0,0,24,0,0,27,25
81,9,4,1,0,0,21,0,0,21,22
101,15,3,1,0,0,0,2,1,0,26
104,6,3,1,9,0,0,0,0,4,31
68,14,3,2,0,0,0,3,1,4,29
99,9,4,1,0,0,27,0,0,29,26
51,14,2,2,1,0,0,0,0,0,20
75,9,4,1,0,0,19,0,0,26,24
65,10,3,1,0,0,0,3,1,5,31
96,15,6,3,13,0,0,0,0,10,31
122,11,5,2,11,0,0,0,0,15,30
77,20,3,3,0,0,2,0,1,7,35
87,12,3,1,7,0,0,0,0,10,30
95,17,3,2,12,0,0,0,0,1,24
88,15,6,2,5,0,0,0,0,0,21
90,9,4,1,0,0,24,0,0,29,23
230,10,2,1,8,0,64,0,0,27,29
229,11,6,3,1,0,60,0,0,71,38
111,13,2,2,14,0,0,0,0,6,27
76,16,3,4,2,0,0,1,1,3,27
91,6,2,1,9,0,0,0,0,10,31
84,14,3,1,4,0,0,0,0,9,31
98,7,2,1,0,0,23,0,0,30,31
87,8,3,1,11,0,0,0,0,8,31
99,9,4,1,0,0,27,0,0,32,25
128,6,2,1,8,0,0,0,0,3,22
64,15,3,2,0,0,0,0,0,0,21
116,16,6,3,2,0,0,2,1,4,35
70,21,3,3,0,0,0,0,0,15,32
90,15,3,4,0,0,0,1,1,1,31
101,15,6,2,6,0,0,0,0,1,27
92,9,3,1,8,0,0,0,0,2,26
74,14,3,4,0,0,0,1,1,9,24
94,15,2,4,0,0,0,0,0,15,34
105,11,2,1,0,0,0,3,1,12,29
93,9,2,2,11,0,0,0,0,19,29
99,9,4,1,0,0,27,0,0,31,24
187,11,3,1,0,0,42,3,1,49,40
121,10,3,1,11,0,0,0,0,36,39
185,11,2,2,5,0,6,3,1,28,40
76,15,3,4,0,0,0,1,1,3,28
119,11,5,2,13,0,0,0,0,15,31
81,9,4,1,0,0,21,0,0,26,21
84,6,2,1,6,0,0,0,0,1,20
93,15,2,2,0,0,0,0,0,13,34
105,15,3,1,1,0,0,2,1,1,30
71,14,3,1,5,0,0,0,0,1,22
136,12,3,1,19,0,0,0,0,15,30
310,13,3,1,7,0,84,0,0,95,35
132,11,3,2,12,0,0,4,1,1,40
88,6,3,1,10,0,0,0,0,6,30
116,14,3,2,10,0,0,0,0,8,28
93,14,3,3,0,0,0,3,1,16,35
90,9,4,1,0,0,24,0,0,26,24
117,17,3,1,8,0,0,0,0,0,26
81,9,4,1,0,0,21,0,0,27,24
96,6,2,1,6,0,0,0,0,10,33
98,16,3,1,10,0,0,0,0,9,28
84,15,3,1,9,0,0,0,0,5,29
81,9,4,1,0,0,21,0,0,26,23
88,17,3,3,4,0,2,1,1,10,30
103,11,3,1,13,0,0,0,0,8,28
97,9,3,1,8,0,0,0,0,0,21
72,14,3,4,2,0,0,1,1,9,27
94,15,3,1,0,0,0,2,1,0,27
81,9,4,1,0,0,21,0,0,28,24
88,12,3,1,9,0,0,0,0,14,25
116,17,3,3,4,0,0,0,0,42,37
64,14,3,4,0,0,0,1,1,11,25
95,10,3,1,7,0,0,1,1,8,30
111,6,3,1,11,0,0,0,0,4,31
109,7,3,1,12,0,0,0,0,6,28
96,15,6,3,14,0,0,0,0,6,29
94,16,3,1,0,0,21,0,0,25,26
379,11,3,2,1,0,98,1,1,125,47
141,15,2,2,2,0,5,0,0,12,39
82,15,3,3,0,0,0,1,0,26,34
76,13,6,3,0,0,0,4,1,2,28
86,6,2,2,5,0,0,0,0,1,24
84,9,3,2,0,0,8,2,1,7,32
133,14,3,1,10,0,0,1,1,15,39
112,15,6,2,9,0,0,0,0,0,20
83,12,3,1,4,0,0,0,0,8,29
86,14,3,2,0,0,0,5,1,3,27
105,17,3,1,9,0,0,0,0,8,30
93,14,3,1,10,0,0,0,0,16,33
110,10,3,2,0,0,0,9,1,3,29
146,14,3,2,20,0,0,0,0,14,31
81,14,3,1,6,0,0,0,0,3,26
90,9,4,1,0,0,24,0,0,31,24
71,9,3,2,0,0,0,5,1,8,31
64,10,3,1,0,0,0,3,1,4,30
104,17,3,3,6,0,2,1,1,10,35
85,12,3,1,13,0,0,0,0,10,29
161,13,3,5,0,0,7,3,1,17,40
89,11,5,2,10,0,0,0,0,15,33
123,15,6,3,1,0,0,5,1,28,42
144,16,6,3,3,0,0,3,1,6,38
95,8,3,1,11,0,0,0,0,2,28
107,10,3,2,0,0,0,9,1,5,30
124,11,5,2,14,0,0,0,0,15,32
109,11,3,2,9,0,0,0,0,5,30
98,13,3,1,11,0,0,0,0,6,30
72,9,4,1,0,0,18,0,0,23,19
161,9,3,1,3,0,42,0,0,52,31
142,12,3,12,0,0,0,1,1,36,40
136,14,3,2,15,0,0,0,0,16,34
139,7,3,1,2,0,33,0,0,43,34
109,15,2,2,2,0,0,0,0,7,41
121,8,3,1,17,0,0,0,0,0,25
97,15,3,1,5,0,0,0,0,9,32
110,10,2,2,8,0,2,3,1,8,32
75,19,14,2,0,0,0,2,1,0,26
103,6,2,1,5,0,0,0,0,8,31
147,10,3,2,13,0,0,2,1,21,38
93,6,2,1,1,0,20,1,1,20,31
103,13,3,2,0,0,9,4,1,14,40
88,8,2,1,13,0,0,0,0,15,40
86,6,2,1,4,0,0,0,0,1,20
141,12,3,11,0,0,0,1,1,34,42
281,9,3,1,7,0,80,0,0,101,31
95,14,3,2,3,0,0,2,1,7,35
102,9,3,1,8,0,0,2,1,17,40
117,10,3,2,12,0,0,0,0,8,33
70,14,3,3,0,0,0,0,0,29,32
86,14,3,1,6,0,0,0,0,10,29
71,14,3,1,4,0,0,0,0,4,26
86,14,3,1,8,0,0,0,0,8,28
129,13,3,2,0,0,0,5,1,27,34
69,9,4,1,0,0,16,0,0,22,22
97,8,3,1,11,0,0,0,0,2,27
101,13,2,2,15,0,0,0,0,8,24
97,12,2,2,11,0,0,0,0,0,25
86,10,3,1,7,0,0,0,0,8,26
99,9,4,1,0,0,27,0,0,29,24
92,11,3,1,11,0,0,0,0,3,23
114,7,3,1,14,0,0,0,0,9,28
253,11,3,2,1,0,56,1,1,74,47
88,8,3,1,9,0,0,0,0,6,28
101,9,3,1,10,0,0,0,0,8,29
95,11,3,2,0,0,3,6,1,12,32
118,6,2,1,8,0,0,0,0,1,23
72,23,3,4,0,0,0,0,0,24,32
91,13,3,2,0,0,6,4,1,12,38
107,15,3,1,7,0,0,2,1,13,36
108,10,3,2,6,0,0,0,0,5,35
100,9,2,1,0,0,25,0,0,26,26
110,13,2,2,16,0,0,0,0,6,29
91,16,2,3,2,0,2,1,1,19,36
123,14,3,1,19,0,0,0,0,18,34
87,15,3,1,0,0,0,0,0,19,27
88,9,2,1,0,0,22,0,0,21,28
107,11,2,1,0,0,29,0,1,23,28
95,9,2,2,1,0,0,0,0,0,24
183,17,3,2,0,0,0,12,1,9,32
81,9,4,1,0,0,21,0,0,30,20
101,9,3,4,2,0,4,0,0,4,30
104,12,6,3,4,0,0,0,0,0,26
66,9,4,1,0,0,16,0,0,21,22
100,10,3,1,10,0,0,0,0,6,29
93,17,3,1,7,0,0,0,0,0,25
137,12,3,10,0,0,0,1,1,37,39
105,14,3,2,9,0,0,0,0,8,31
67,15,3,4,0,0,0,1,1,20,25
89,10,3,1,2,0,0,0,0,41,31
96,6,2,2,9,0,0,0,0,2,30
90,13,3,1,6,0,0,0,0,6,29
111,10,3,1,9,0,0,1,1,12,34
99,8,3,1,12,0,0,0,0,6,29
81,9,4,1,0,0,21,0,0,25,25
86,12,3,2,0,0,0,1,1,8,30
94,12,3,1,9,0,0,0,0,8,27
90,9,4,1,0,0,24,0,0,32,25
334,11,3,2,1,0,83,1,1,103,50
63,9,4,1,0,0,15,0,0,21,24
83,9,2,3,0,0,0,0,0,4,27
92,9,3,1,1,0,0,1,1,6,45
87,13,2,2,11,0,0,0,0,6,25
117,12,3,6,0,0,0,1,1,29,39
66,11,3,2,0,0,0,4,1,2,25
177,12,3,17,0,0,0,1,1,35,45
84,10,3,1,4,0,0,0,0,4,29
90,9,3,1,6,0,0,0,0,5,26
118,15,2,2,4,0,1,0,0,10,44
83,11,3,1,4,0,0,0,0,0,23
63,9,4,1,0,0,15,0,0,21,21
104,13,2,1,6,0,0,0,0,2,24
64,11,3,2,0,0,0,4,1,2,25
86,6,3,1,10,0,0,0,0,4,34
86,12,3,1,9,0,0,0,0,10,30
83,10,3,1,9,0,0,0,0,8,29
146,13,6,2,0,0,0,0,0,6,28
87,9,3,1,1,0,18,0,0,22,28
86,11,3,1,5,0,0,0,0,0,22
86,14,3,2,7,0,0,0,0,11,29
97,8,3,1,10,0,0,0,0,2,25
129,13,3,2,0,0,0,5,1,27,33
99,12,3,2,9,0,0,0,0,14,31
113,10,3,2,0,0,0,9,1,6,30
81,9,4,1,0,0,21,0,0,24,24
242,9,3,1,9,0,66,0,0,75,33
101,8,3,1,11,0,0,0,0,6,29
84,8,3,1,10,0,0,0,0,6,26
85,9,5,2,4,0,0,0,0,1,24
99,10,3,1,7,0,0,0,0,5,29
86,8,3,1,10,0,0,0,0,2,26
90,15,3,1,7,0,0,0,0,5,29
113,13,3,1,12,0,0,0,0,9,33
89,15,3,1,6,0,0,0,0,6,30
59,28,3,2,0,0,0,0,0,0,22
97,14,3,1,8,0,0,1,1,21,34
92,14,3,3,0,0,0,2,1,20,35
80,14,3,1,6,0,0,0,0,1,25
159,11,2,2,4,0,6,3,1,28,41
83,10,3,1,8,0,0,0,0,7,32
99,9,3,1,7,0,0,2,1,11,35
76,13,2,2,0,0,0,4,1,2,30
99,9,4,1,0,0,27,0,0,32,23
106,15,2,3,1,0,6,0,0,26,39
122,15,2,2,1,0,4,0,0,24,46
111,9,5,2,6,0,0,0,0,1,22
98,13,3,2,14,0,0,0,0,8,30
81,9,4,1,0,0,21,0,0,27,26
127,14,3,1,16,0,0,1,1,10,31
129,13,3,2,0,0,0,5,1,27,34
84,9,3,1,4,0,0,2,1,17,35
139,9,2,1,0,0,39,0,0,48,26
102,20,3,1,10,0,0,0,0,6,30
91,8,3,1,10,0,0,0,0,0,23
170,13,3,3,0,0,0,19,1,25,35
99,15,3,1,11,0,0,0,0,5,30
91,11,3,1,13,0,0,0,0,8,28
87,15,3,1,0,0,0,0,0,24,29
84,15,2,7,0,0,0,0,0,7,31
130,12,3,8,0,0,0,1,1,35,41
374,9,3,1,8,0,112,0,0,123,31
91,9,2,1,0,0,22,0,0,26,23
81,9,4,1,0,0,21,0,0,27,25
94,6,2,1,6,0,0,0,0,9,29
150,16,6,5,4,0,0,2,1,14,40
121,12,3,8,0,0,0,1,1,29,38
106,9,3,1,2,0,24,0,0,26,31
81,9,4,1,0,0,21,0,0,27,25
64,11,3,2,0,0,0,4,1,2,25
94,14,3,2,2,0,0,4,1,1,28
125,14,3,2,14,0,0,0,0,8,30
87,15,3,3,1,0,0,4,1,16,38
124,22,3,6,3,0,0,1,1,3,29
105,10,3,1,10,0,0,0,0,30,34
62,38,2,6,0,0,0,0,0,0,23
88,14,3,2,0,0,0,5,1,5,29
76,13,2,2,0,0,0,4,1,2,29
169,9,3,1,3,0,42,0,0,52,32
105,12,2,1,0,0,27,0,0,29,27
164,11,2,3,7,0,6,3,1,28,40
95,10,3,1,10,0,0,0,0,7,29
107,8,3,1,12,0,0,0,0,0,23
103,17,3,3,5,0,2,1,1,10,34
96,15,3,1,4,0,0,0,0,7,31
68,14,3,2,0,0,0,3,1,6,31
87,15,3,1,0,0,0,0,0,18,27
85,13,3,1,4,0,0,0,0,6,29
105,15,2,2,4,0,4,0,0,18,45
63,9,4,1,0,0,15,0,0,21,22
90,15,3,2,13,0,0,0,0,3,24
92,12,6,2,4,0,0,0,0,0,24
90,12,3,1,8,0,0,0,0,10,29
98,14,3,7,3,0,0,1,1,13,31
88,14,3,1,8,0,0,0,0,7,27
89,15,3,2,13,0,0,0,0,5,25
92,12,2,2,10,0,0,0,0,2,26
104,15,2,2,1,0,0,0,0,17,41
96,10,2,2,8,0,0,0,0,11,28
115,13,3,1,1,0,27,0,0,36,28
86,6,2,1,9,0,0,0,0,12,31
95,9,2,1,0,0,0,0,0,7,27
119,9,3,1,2,0,30,0,0,40,26
80,14,3,1,6,0,0,0,0,3,25
65,15,3,1,4,0,0,0,0,8,26
106,13,2,2,15,0,0,0,0,6,27
83,12,3,1,7,0,0,0,0,13,32
67,13,3,2,0,0,0,3,1,3,31
110,6,3,1,12,0,0,0,0,4,36
90,9,4,1,0,0,24,0,0,32,22
100,15,3,1,13,0,0,0,0,2,26
107,17,3,3,0,0,7,2,1,8,35
85,15,3,1,8,0,0,0,0,5,29
103,9,5,2,4,0,0,0,0,1,24
184,20,14,2,1,0,13,2,1,43,38
102,6,2,1,1,0,8,3,1,10,32
94,13,3,2,13,0,0,0,0,7,30
126,15,2,2,1,0,4,0,0,20,41
158,11,3,2,19,0,0,1,1,5,31
104,10,3,2,0,0,0,9,1,3,30
87,9,3,1,6,0,0,2,1,18,36
83,15,3,1,6,0,0,0,0,8,27
76,25,3,3,3,0,0,0,0,4,26
81,9,4,1,0,0,21,0,0,23,23
72,21,6,4,0,0,0,0,0,0,26
81,23,3,3,0,0,0,0,0,0,23
114,13,3,1,14,0,0,0,0,8,33
83,20,3,1,6,0,0,0,0,6,29
93,6,2,2,13,0,0,0,0,4,33
87,15,3,1,0,0,0,0,0,22,28
116,8,3,1,15,0,0,0,0,0,26
257,13,3,1,5,0,66,0,0,77,37
90,9,4,1,0,0,24,0,0,27,20
85,14,3,1,11,0,0,0,0,7,29
91,10,2,2,12,0,0,0,0,10,27
92,11,3,1,11,0,0,0,0,10,34
99,17,3,1,7,0,0,0,0,0,24
69,9,4,1,0,0,16,0,0,22,22
99,9,4,1,0,0,27,0,0,31,25
120,15,3,2,1,0,22,0,0,32,36
76,21,6,4,0,0,0,0,0,0,25
123,17,3,1,12,0,0,0,0,2,26
99,9,4,1,0,0,27,0,0,30,23
120,14,3,2,9,0,0,0,0,8,29
141,12,3,11,0,0,0,1,1,32,39
75,9,4,1,0,0,19,0,0,25,22
111,10,3,2,0,0,0,9,1,4,29
74,12,3,2,2,0,0,0,0,0,23
89,17,3,1,8,0,0,0,0,8,32
85,14,3,2,2,0,0,2,1,4,34
102,6,2,2,1,0,10,0,0,19,50
81,9,4,1,0,0,21,0,0,27,21
71,16,2,1,0,0,0,0,0,0,22
316,11,3,2,1,0,77,1,1,96,48
81,9,4,1,0,0,21,0,0,28,22
83,6,2,2,4,0,0,0,0,1,23
110,11,3,1,14,0,0,0,0,7,31
65,13,3,3,1,0,0,0,0,23,31
87,15,3,1,0,0,0,0,0,23,30
91,12,3,1,10,0,0,0,0,0,29
146,14,3,2,13,0,0,0,0,8,30
81,9,4,1,0,0,21,0,0,28,22
97,14,3,1,11,0,0,0,0,15,30
80,14,3,3,0,0,0,1,1,20,35
63,9,4,1,0,0,15,0,0,21,24
136,13,3,1,1,0,34,0,0,39,27
94,12,3,2,10,0,0,0,0,0,26
98,11,5,2,14,0,0,0,0,15,32
125,11,5,2,16,0,0,0,0,19,32
165,12,3,15,0,0,0,1,1,29,44
89,25,3,3,3,0,0,0,0,0,24
85,10,3,1,4,0,0,0,0,29,33
90,15,3,1,9,0,0,0,0,5,30
87,15,3,1,0,0,0,0,0,20,28
72,14,3,4,2,0,0,1,1,9,27
85,13,3,2,4,0,0,0,0,0,25
126,12,3,8,0,0,0,1,1,34,40
107,14,3,3,0,0,0,0,0,5,27
81,9,4,1,0,0,21,0,0,26,24
165,11,3,2,18,0,0,1,1,5,34
83,7,2,1,7,0,0,0,0,8,29
87,9,2,1,0,0,18,0,0,23,31
86,9,3,1,10,0,0,1,1,2,26
87,10,3,1,9,0,0,0,0,6,29
66,16,3,3,0,0,0,0,0,16,31
77,16,3,4,2,0,0,2,0,25,35
120,11,5,2,15,0,0,0,0,15,33
89,8,3,1,8,0,0,0,0,6,30
81,9,4,1,0,0,21,0,0,23,22
116,7,3,1,14,0,0,0,0,6,29
109,7,3,1,16,0,0,0,0,5,28
81,9,4,1,0,0,21,0,0,26,23
64,11,3,2,0,0,0,0,0,18,26
85,10,3,1,7,0,0,0,0,8,27
101,17,3,2,14,0,0,0,0,4,25
98,6,3,1,10,0,0,0,0,4,36
84,15,3,4,0,0,0,1,0,26,37
94,19,2,3,0,0,2,1,1,17,34
325,11,3,2,1,0,80,1,1,103,48
84,13,3,1,1,0,15,0,0,18,29
83,10,2,1,1,0,4,1,1,6,34
63,9,4,1,0,0,15,0,0,21,21
91,7,2,1,12,0,0,0,0,1,27
84,9,4,1,0,0,22,0,0,25,24
91,14,3,2,7,0,0,0,0,12,32
115,8,3,1,15,0,0,0,0,1,24
105,9,5,2,6,0,0,0,0,1,23
70,6,2,1,6,0,0,0,0,9,31
93,10,3,1,4,0,0,0,0,30,38
81,18,3,3,0,0,0,0,0,34,24
95,10,2,2,11,0,0,0,0,11,32
170,11,5,2,23,0,0,0,0,15,34
72,9,4,1,0,0,18,0,0,23,22
119,17,3,1,11,0,0,0,0,8,31
81,9,4,1,0,0,21,0,0,26,20
90,6,3,1,8,0,0,0,0,4,32
84,9,4,1,0,0,22,0,0,22,24
99,6,2,2,4,0,0,0,0,1,20
114,14,3,2,13,0,0,0,0,8,33
89,12,3,2,9,0,0,0,0,0,25
133,12,3,11,0,0,0,1,1,35,39
83,11,2,2,4,0,0,0,0,6,24
116,13,3,1,15,0,0,0,0,0,26
118,13,6,3,17,0,0,0,0,6,28
86,14,3,1,3,0,0,0,0,8,32
116,13,3,1,13,0,0,0,0,0,24
90,10,3,1,6,0,0,0,0,8,28
99,9,4,1,0,0,27,0,0,34,24
164,12,3,12,0,0,0,1,1,36,41
69,14,3,8,2,0,0,1,1,14,30
103,10,3,1,11,0,0,0,0,6,31
130,11,3,2,4,0,5,2,1,7,42
123,8,3,1,14,0,0,0,0,1,26
54,16,5,3,1,0,0,0,0,0,22
99,9,4,1,0,0,27,0,0,26,23
109,17,3,1,13,0,0,0,0,8,32
110,12,3,1,12,0,0,0,0,10,29
138,12,3,8,0,0,0,1,1,33,38
132,15,3,1,9,0,0,1,1,7,29
84,10,3,1,11,0,0,0,0,10,27
65,21,5,4,1,0,0,0,0,0,25
81,9,4,1,0,0,21,0,0,21,22
67,12,3,2,7,0,0,0,0,16,28
