URLLength,HostLength,TLDLength,DotCount,DashCount,@Count,%Count,=Count,?Count,DigitCount,UniqueCharCount,URLType
406,11,3,2,1,0,107,1,1,131,47,0
90,13,3,2,0,0,6,4,1,13,39,0
135,18,3,13,1,0,0,1,1,50,48,1
88,10,3,1,8,0,0,0,0,5,30,0
94,10,2,1,3,0,4,1,1,17,37,0
86,13,3,1,0,0,0,0,0,13,27,0
95,9,3,1,6,0,0,2,1,18,36,0
170,11,2,5,7,0,7,3,1,31,40,0
95,8,3,1,11,0,0,0,0,6,28,0
110,6,2,1,2,0,2,4,1,3,31,0
84,16,3,1,5,0,0,0,0,7,27,0
79,11,3,1,8,0,0,0,0,0,26,1
88,14,3,2,0,0,0,5,1,5,29,1
102,14,3,2,6,0,0,0,0,8,30,0
84,17,3,2,6,0,0,0,0,8,29,0
119,14,3,2,1,0,1,6,1,6,36,1
81,9,4,1,0,0,21,0,0,28,22,1
90,9,4,1,0,0,24,0,0,31,23,1
92,6,2,1,1,0,20,1,1,19,32,0
92,6,2,1,7,0,0,0,0,10,32,0
91,9,3,3,0,0,5,1,1,7,28,0
123,15,6,3,1,0,0,5,1,28,42,0
90,9,4,1,0,0,24,0,0,25,23,1
114,9,2,2,17,0,0,0,0,19,30,0
87,15,2,2,1,0,2,0,0,16,41,0
326,11,3,2,1,0,80,1,1,101,49,0
103,12,3,1,13,0,0,0,0,0,24,0
97,15,6,3,15,0,0,0,0,10,27,0
86,14,3,1,10,0,0,0,0,11,28,0
103,12,3,2,10,0,0,0,0,0,26,0
83,8,2,1,11,0,0,0,0,18,39,0
105,11,3,1,10,0,0,1,1,10,34,0
94,12,3,1,10,0,0,0,0,10,31,0
67,12,3,2,7,0,0,0,0,16,28,1
99,9,4,1,0,0,27,0,0,29,26,1
98,14,3,1,9,0,0,0,0,6,30,0
92,17,3,2,14,0,0,0,0,0,22,0
99,18,3,1,10,0,0,0,0,11,29,0
105,15,6,2,8,0,0,0,0,0,25,0
88,32,2,4,0,0,0,1,1,25,35,1
83,10,3,1,4,0,0,0,0,4,27,0
108,13,2,1,0,0,24,0,0,18,27,0
101,13,3,2,0,0,9,4,1,13,39,0
110,10,2,2,7,0,2,5,1,11,34,0
70,14,2,3,0,0,0,0,0,23,30,1
171,16,6,5,1,0,0,5,1,15,42,0
165,15,6,4,10,2,0,0,0,23,38,0
92,12,3,1,9,0,0,0,0,10,30,0
97,12,3,2,10,0,0,0,0,0,26,0
96,7,3,1,9,0,0,0,0,6,27,0
257,9,3,1,9,0,68,0,0,82,35,0
101,11,3,1,11,0,0,0,0,8,30,0
1517,12,3,17,0,0,71,2,1,1054,30,0
149,13,3,1,1,0,42,0,0,41,25,1
47,15,5,3,0,0,0,0,0,0,20,1
90,10,3,1,0,0,0,3,1,0,26,0
99,7,3,1,11,0,0,0,0,7,30,0
98,14,3,1,7,0,0,0,0,9,30,0
123,14,3,1,12,0,0,0,0,10,31,0
104,12,3,1,12,0,0,0,0,22,32,0
84,13,3,1,1,0,15,0,0,16,31,0
90,9,4,1,0,0,24,0,0,32,22,1
87,14,3,2,0,0,0,5,1,4,30,1
124,8,3,1,13,0,0,0,0,2,28,0
72,11,6,4,1,0,1,0,0,10,30,1
118,7,3,1,16,0,0,0,0,6,28,0
102,12,3,1,13,0,0,0,0,10,26,0
86,11,2,2,10,0,0,0,0,7,25,0
107,10,3,1,8,1,0,1,1,6,31,0
92,11,3,1,9,0,0,0,0,0,23,0
92,6,3,1,10,0,0,0,0,4,32,0
92,14,3,1,9,0,0,0,0,8,28,0
117,14,3,2,12,0,0,0,0,8,30,0
73,18,3,3,0,0,0,1,1,0,25,1
111,11,3,2,9,0,0,0,0,6,30,0
96,10,2,2,12,0,0,0,0,21,32,0
106,7,3,1,12,0,0,0,0,6,28,0
92,20,3,1,9,0,0,0,0,6,28,0
91,17,3,1,8,0,0,0,0,8,31,0
118,7,3,1,15,0,0,0,0,6,28,0
85,9,2,1,0,0,20,0,0,16,25,0
72,21,6,4,0,0,0,0,0,0,26,1
103,13,3,2,0,0,9,4,1,12,40,0
87,6,2,1,5,0,0,0,0,0,25,0
87,9,3,1,8,0,0,0,0,8,31,0
78,16,6,4,0,0,0,0,0,27,34,1
404,9,3,1,9,0,120,0,0,133,31,0
90,13,3,2,0,0,6,4,1,13,38,0
81,9,4,1,0,0,21,0,0,23,23,1
85,6,2,1,9,0,0,0,0,9,31,1
90,13,6,2,0,0,0,0,0,7,27,0
118,15,2,2,2,0,3,0,0,25,47,0
101,13,3,1,1,0,24,0,0,32,26,0
125,15,3,1,10,0,0,1,1,12,34,0
123,15,2,13,1,0,2,0,0,22,41,0
150,14,3,2,1,0,36,0,0,33,32,1
108,13,3,1,10,0,0,1,1,4,29,0
88,15,2,1,0,0,0,0,0,12,35,0
133,12,3,8,0,0,0,1,1,32,42,0
120,17,3,1,8,0,0,1,1,8,35,0
133,17,3,1,13,0,0,0,0,0,25,0
92,14,3,3,0,0,0,2,1,20,35,1
57,28,3,3,0,0,0,0,0,1,24,1
90,9,4,1,0,0,24,0,0,31,24,1
94,14,3,2,7,0,0,0,0,12,32,0
114,10,3,1,10,1,0,1,1,6,34,0
115,15,3,2,2,0,20,0,0,29,33,0
98,6,2,1,5,0,0,0,0,8,31,0
101,9,2,1,0,0,26,0,0,34,26,0
84,11,3,1,0,0,7,1,1,15,28,0
84,9,4,1,0,0,22,0,0,22,24,1
108,15,6,3,15,0,0,0,0,6,29,0
151,14,3,2,0,0,11,1,1,34,32,0
115,9,5,2,2,0,2,4,1,3,34,0
106,12,3,1,1,0,0,0,0,0,23,0
121,13,2,1,13,0,0,0,0,0,25,0
117,12,3,6,0,0,0,1,1,29,39,0
95,14,3,2,7,0,0,1,1,8,33,0
114,11,3,1,0,0,0,0,0,28,33,0
109,14,3,2,10,0,0,0,0,12,28,0
85,12,3,2,5,0,0,0,0,0,24,0
106,11,3,1,12,0,0,0,0,8,32,0
89,10,3,1,4,0,0,0,0,4,28,0
72,9,4,1,0,0,18,0,0,23,19,1
63,19,6,5,1,0,0,0,0,0,21,1
104,6,2,1,2,0,0,0,0,1,23,0
71,14,3,1,5,0,0,0,0,1,22,1
94,10,3,1,4,0,0,0,0,30,36,0
81,9,4,1,0,0,21,0,0,28,24,1
88,13,3,3,0,0,0,3,1,3,33,1
98,12,2,2,8,0,0,0,0,4,27,0
66,11,3,2,0,0,0,4,1,2,25,1
111,15,2,2,1,0,0,0,0,19,47,0
112,8,3,1,14,0,0,0,0,2,26,0
98,14,3,1,8,0,0,0,0,7,28,0
68,25,3,3,1,0,0,0,0,0,20,1
92,12,3,1,13,0,0,0,0,10,28,0
228,10,2,1,5,0,64,0,0,30,29,0
93,11,3,1,8,0,0,0,0,8,33,0
84,6,3,1,10,0,0,0,0,6,29,0
83,12,3,1,2,0,0,0,0,8,28,0
72,14,3,4,2,0,0,1,1,9,27,1
76,21,6,4,0,0,0,0,0,1,25,1
85,10,3,1,10,0,0,0,0,8,29,0
87,13,2,2,11,0,0,0,0,8,28,0
87,15,3,1,0,0,0,0,0,20,28,0
98,15,3,1,8,0,0,0,0,6,30,0
99,9,4,1,0,0,27,0,0,33,25,1
121,13,3,1,14,0,0,0,0,5,31,0
99,15,3,1,4,0,0,0,0,8,29,0
79,20,9,3,2,0,0,1,1,3,25,1
136,12,3,9,0,0,0,1,1,31,40,0
89,14,3,2,0,0,0,5,1,5,30,1
87,15,3,1,0,0,0,0,0,25,29,0
115,15,3,2,2,0,20,0,0,28,33,0
106,10,3,2,0,0,0,9,1,3,30,0
87,15,3,1,0,0,0,0,0,19,27,0
97,15,6,3,14,0,0,0,0,6,25,0
87,13,3,2,0,0,3,4,1,12,37,0
94,6,3,1,12,0,0,0,0,6,33,0
153,19,6,4,14,0,0,0,0,8,31,0
87,12,3,6,2,0,0,1,1,5,33,1
230,9,3,1,4,0,62,0,0,78,33,0
102,8,3,1,12,0,0,0,0,6,27,0
90,6,2,1,6,0,0,0,0,9,32,1
66,11,3,2,0,0,0,4,1,2,25,1
102,17,3,2,14,0,0,0,0,0,23,0
106,12,3,1,9,0,0,0,0,8,28,0
106,13,2,2,5,0,0,0,0,0,25,0
87,15,3,3,0,0,0,1,0,26,40,1
85,14,2,1,0,0,16,0,0,23,31,0
81,9,4,1,0,0,21,0,0,26,25,1
154,12,3,14,0,0,0,1,1,41,41,0
77,20,3,3,0,0,2,0,1,7,35,1
95,13,2,2,14,0,0,0,0,7,27,0
72,9,4,1,0,0,18,0,0,23,19,1
119,19,3,1,13,0,0,0,0,2,26,0
71,14,3,3,0,0,0,1,1,17,30,1
89,7,3,1,10,0,0,0,0,6,28,0
88,14,3,2,0,0,0,5,1,5,29,1
89,9,5,2,2,0,0,0,0,1,22,0
88,15,6,3,13,0,0,0,0,11,27,0
92,6,3,1,10,0,0,0,0,4,32,0
98,14,3,1,12,0,0,0,0,10,33,0
71,15,3,2,1,0,3,0,0,10,30,1
92,12,2,2,10,0,0,0,0,2,26,0
123,11,3,1,11,0,0,1,1,10,34,0
84,6,2,1,2,0,0,0,0,1,19,0
85,10,3,1,7,0,0,0,0,8,30,0
81,9,4,1,0,0,21,0,0,27,22,1
96,14,3,2,2,0,0,2,1,8,38,0
82,15,3,3,0,0,0,1,0,26,34,1
87,15,3,1,0,0,0,0,0,17,26,0
135,11,5,2,17,0,0,0,0,15,35,0
139,9,2,1,0,0,39,0,0,46,26,0
135,13,3,5,0,0,0,6,1,28,37,0
87,15,3,1,0,0,0,0,0,21,27,0
147,7,3,1,2,0,36,0,0,43,34,0
91,11,3,2,1,0,6,1,1,6,32,0
88,6,2,1,2,0,0,0,0,1,24,0
105,12,3,2,0,0,0,1,1,8,34,0
84,13,3,1,1,0,15,0,0,19,31,0
271,11,3,2,1,0,62,1,1,82,46,0
91,14,3,2,0,0,18,0,0,22,31,1
107,10,3,2,0,0,0,9,1,5,29,0
88,10,3,1,4,0,0,0,0,4,29,0
97,9,3,1,14,0,0,0,0,6,27,0
94,13,2,2,0,0,0,0,0,4,27,0
270,9,3,1,11,0,76,0,0,89,30,0
99,9,4,1,0,0,27,0,0,31,25,1
96,17,3,1,8,0,0,0,0,8,29,0
81,9,4,1,0,0,21,0,0,27,23,1
73,14,3,2,0,0,0,3,1,0,26,1
87,15,3,1,0,0,0,0,0,17,27,0
95,10,3,1,0,0,14,2,1,28,33,0
217,11,3,2,1,0,44,1,1,54,47,0
126,11,3,2,11,0,0,4,1,4,40,0
96,10,3,1,12,0,0,0,0,6,31,0
85,13,3,1,8,0,0,0,0,6,31,0
85,14,3,1,6,0,0,0,0,8,25,0
116,10,2,2,9,0,2,4,1,10,33,0
66,11,3,2,0,0,0,4,1,2,25,1
129,10,2,2,15,0,0,0,0,6,35,0
81,9,4,1,0,0,21,0,0,22,21,1
98,9,3,2,7,0,0,0,0,6,28,0
81,9,4,1,0,0,21,0,0,25,23,1
155,15,3,2,2,0,4,2,1,8,43,0
128,10,2,2,12,0,0,0,0,10,33,0
99,14,3,2,7,0,0,0,0,8,31,0
96,9,2,2,13,0,0,0,0,19,28,0
338,9,3,1,11,0,98,0,0,111,33,0
166,7,3,1,2,0,42,0,0,51,35,0
97,8,3,1,11,0,0,0,0,6,30,0
85,20,3,1,7,0,0,0,0,6,27,0
99,9,4,1,0,0,27,0,0,29,25,1
152,12,3,14,0,0,0,1,1,37,45,0
93,14,3,3,0,0,0,3,1,16,34,1
100,13,3,1,10,0,0,0,0,8,32,0
87,15,3,1,0,0,0,0,0,21,29,0
112,9,2,2,14,0,0,0,0,19,32,0
155,15,3,1,1,0,4,2,1,6,41,0
121,11,3,2,9,0,0,1,1,7,32,0
74,14,3,4,0,0,0,1,1,9,24,1
90,9,4,1,0,0,24,0,0,25,22,1
107,15,6,3,1,0,0,6,1,21,39,0
86,10,3,1,0,0,0,2,1,36,34,0
139,19,6,4,11,0,0,0,0,8,27,0
104,9,3,1,8,0,10,0,0,26,40,0
134,13,6,2,0,0,0,0,0,6,26,0
185,17,3,2,0,0,0,12,1,9,33,0
129,12,3,1,10,0,0,0,0,4,28,0
107,13,6,3,15,0,0,0,0,7,26,0
88,19,6,4,1,0,0,0,1,35,33,1
100,13,2,2,14,0,0,0,0,6,27,0
127,27,3,3,1,0,0,4,1,15,41,1
126,15,6,2,10,0,0,0,0,0,22,0
137,12,3,11,0,0,0,1,1,34,42,0
65,11,3,2,0,0,0,0,0,18,30,1
95,18,3,5,2,0,0,0,0,48,31,1
120,10,3,1,10,0,0,1,1,7,32,0
77,14,3,3,0,0,0,2,1,16,32,1
153,12,3,1,10,0,0,3,1,10,38,0
187,9,3,1,5,0,50,0,0,59,32,0
102,17,3,1,10,0,0,0,0,0,25,0
80,14,3,3,0,0,0,1,1,20,35,1
106,17,2,3,0,0,2,3,2,15,39,0
99,9,4,1,0,0,27,0,0,33,25,1
235,13,3,1,4,0,62,0,0,87,33,0
91,9,3,1,8,0,0,0,0,1,26,0
72,21,6,4,0,0,0,0,0,0,25,1
106,15,3,1,1,0,0,2,1,0,27,0
66,16,3,4,1,0,0,1,1,4,30,1
122,14,3,2,10,0,0,0,0,8,32,0
63,9,4,1,0,0,15,0,0,21,24,1
95,10,3,1,10,0,0,0,0,5,28,0
88,13,3,1,0,0,0,0,0,26,30,0
89,11,3,1,7,0,0,0,0,14,32,0
97,6,2,2,11,0,0,0,0,6,30,0
86,15,3,2,0,0,0,6,1,10,30,1
102,14,3,3,5,0,0,0,0,9,34,0
159,11,3,2,7,0,5,2,1,5,41,0
103,21,3,1,6,0,3,1,1,4,37,0
100,12,3,1,9,0,0,0,0,0,34,0
87,16,6,3,1,0,0,1,1,2,30,0
126,15,3,1,12,0,0,1,1,9,36,0
139,13,6,2,0,0,0,0,0,6,27,0
124,15,6,2,10,0,0,0,0,0,21,0
81,9,4,1,0,0,21,0,0,26,24,1
139,12,3,9,0,0,0,1,1,26,41,0
172,12,3,17,0,0,0,1,1,35,45,0
140,13,3,5,0,0,0,6,1,28,36,0
100,9,3,1,1,0,24,0,0,26,25,0
113,17,3,1,10,0,0,0,0,8,29,0
75,19,14,2,0,0,0,2,1,0,26,1
145,12,3,10,0,0,0,1,1,39,41,0
98,12,3,1,9,0,0,0,0,10,30,0
88,12,2,2,2,0,0,0,0,4,28,0
81,9,4,1,0,0,21,0,0,26,23,1
107,10,3,2,0,0,0,9,1,5,30,0
122,15,2,2,1,0,0,0,0,17,38,0
87,10,3,1,2,0,0,0,0,37,32,0
92,13,2,2,12,0,0,0,0,6,24,0
219,12,3,23,0,0,0,1,1,26,45,0
102,11,3,1,9,0,0,0,0,14,30,0
83,9,3,5,2,0,0,1,1,3,28,0
158,12,3,16,0,0,0,1,1,36,41,0
92,14,3,3,0,0,0,2,1,20,35,1
110,14,6,2,6,0,0,1,1,10,31,0
93,10,2,2,10,0,0,0,0,7,32,0
95,6,2,1,7,0,0,0,0,9,31,1
110,6,2,1,6,0,0,0,0,1,22,0
265,13,3,1,7,0,68,0,0,82,36,0
89,6,2,1,9,0,0,0,0,9,31,1
89,11,3,1,6,0,0,0,0,0,24,0
110,12,3,1,11,0,0,0,0,8,28,0
89,20,3,1,9,0,0,0,0,6,28,0
87,15,3,1,0,0,0,0,0,21,27,0
129,21,3,1,12,0,0,1,1,2,37,0
119,10,2,2,8,0,2,4,1,13,35,0
152,7,3,1,2,0,36,0,0,49,37,0
106,18,3,3,0,0,0,1,0,16,48,1
93,17,2,3,0,0,2,3,2,8,29,0
236,11,3,1,28,0,0,0,0,28,36,0
102,11,5,2,9,0,0,0,0,15,29,0
98,8,3,1,13,0,0,0,0,0,25,0
108,15,3,1,1,0,0,2,1,1,30,0
130,11,3,1,11,0,0,1,1,20,36,0
97,17,3,1,10,0,0,0,0,4,26,0
131,14,3,2,13,0,0,0,0,11,31,0
119,17,3,1,7,0,0,0,0,0,26,0
83,13,3,2,3,0,0,0,0,0,25,0
93,12,3,1,12,0,0,0,0,10,33,0
104,6,3,1,11,0,0,0,0,4,37,0
93,15,3,1,10,0,0,1,1,10,31,0
95,11,3,1,10,0,0,0,0,14,35,0
135,13,3,5,0,0,0,6,1,28,37,0
84,10,3,1,5,0,0,1,1,8,34,0
79,14,3,4,1,0,0,1,1,8,28,1
255,11,3,2,1,0,56,1,1,69,50,0
83,9,5,2,2,0,0,0,0,1,20,0
107,14,3,1,9,0,0,0,0,7,31,0
260,10,2,2,9,0,0,10,1,51,46,0
111,10,2,2,9,0,0,0,0,5,31,0
142,12,3,2,16,0,0,0,0,17,34,0
66,13,3,3,0,0,0,2,1,3,31,1
73,18,3,3,1,0,0,0,0,22,32,1
112,11,3,1,11,0,0,0,0,0,22,0
108,14,3,1,9,0,0,0,0,9,31,0
63,9,4,1,0,0,15,0,0,21,24,1
367,9,3,1,8,0,108,0,0,118,31,0
89,13,3,1,7,0,0,0,0,6,28,0
94,12,3,2,0,0,0,1,1,9,29,0
155,7,3,1,1,0,39,0,0,49,34,0
281,11,3,2,1,0,65,1,1,86,45,0
66,17,3,3,1,0,0,0,0,18,29,1
88,10,3,2,8,0,0,0,0,7,31,0
193,11,6,3,1,0,48,0,0,54,38,1
91,12,3,2,10,0,0,0,0,0,26,0
104,7,3,1,15,0,0,0,0,5,31,0
47,20,5,3,0,0,0,0,0,0,21,1
100,12,3,3,0,0,0,1,1,8,30,0
84,11,3,1,7,0,0,0,0,15,29,0
86,15,3,1,11,0,0,0,0,5,30,0
99,9,4,1,0,0,27,0,0,28,24,1
174,7,3,1,2,0,45,0,0,60,35,0
105,10,3,2,0,0,0,9,1,3,29,0
87,12,2,2,10,0,0,0,0,0,25,0
86,12,6,3,0,0,0,2,1,3,35,0
134,13,3,1,17,0,0,0,0,0,25,0
139,12,3,11,0,0,0,1,1,28,40,0
91,15,2,2,0,0,0,0,0,7,32,0
90,10,3,1,6,0,0,1,1,8,28,0
91,10,3,1,8,0,0,1,1,7,30,0
83,10,3,1,7,0,0,0,0,6,32,0
124,22,3,6,3,0,0,1,1,3,29,1
88,13,3,1,1,0,0,3,1,0,31,0
103,6,3,1,10,0,0,0,0,5,35,0
94,8,2,1,10,0,0,0,0,11,42,0
129,13,3,2,0,0,0,5,1,27,34,0
105,14,3,1,10,0,0,0,0,8,27,0
65,14,2,2,0,0,0,0,0,4,24,1
135,13,3,5,0,0,0,6,1,28,35,0
265,11,3,2,1,0,59,1,1,73,49,0
81,9,4,1,0,0,21,0,0,23,25,1
81,9,4,1,0,0,21,0,0,24,22,1
144,12,3,11,0,0,0,1,1,33,41,0
123,15,6,3,1,0,0,5,1,28,42,0
100,7,3,2,2,0,0,1,1,6,28,0
99,14,3,1,5,0,0,0,0,7,32,0
93,15,3,1,9,0,0,0,0,5,27,0
102,15,3,1,11,0,0,0,0,6,30,0
233,10,2,1,7,0,64,0,0,31,30,0
71,14,6,3,0,0,0,4,1,6,27,1
85,14,3,1,6,0,0,0,0,9,31,0
85,15,3,1,5,0,0,0,0,6,30,0
94,9,2,1,0,0,24,0,0,29,24,0
289,10,3,1,54,0,0,0,0,7,33,0
92,14,6,2,0,0,0,3,1,7,33,0
117,15,3,2,2,0,20,0,0,29,33,0
121,18,3,1,13,0,0,0,0,7,31,0
108,17,3,1,9,0,0,0,0,1,25,0
82,14,3,1,7,0,0,0,0,0,24,1
89,6,3,1,7,0,0,0,0,0,23,0
91,10,3,1,11,0,0,0,0,6,28,0
98,15,6,3,14,0,0,0,0,6,29,0
99,14,3,1,9,0,0,0,0,9,30,0
102,13,3,1,7,0,0,1,1,10,32,0
136,14,3,3,9,0,0,0,0,8,32,0
93,14,3,1,8,0,0,0,0,15,32,0
84,9,2,2,13,0,0,0,0,7,28,0
84,15,3,2,12,0,0,0,0,4,25,0
86,12,3,1,10,0,0,0,0,10,28,0
88,10,3,1,10,0,0,0,0,8,29,0
91,7,3,1,11,0,0,0,0,6,29,0
91,8,2,1,13,0,0,0,0,17,39,0
93,6,2,1,10,0,0,0,0,12,31,1
66,9,4,1,0,0,16,0,0,21,22,1
89,14,3,2,0,0,0,5,1,5,30,1
77,13,3,3,1,0,0,0,0,31,31,1
85,12,3,2,12,0,0,0,0,21,32,0
91,12,3,1,8,0,0,0,0,10,30,0
112,13,3,1,14,0,0,0,0,0,24,0
264,11,3,2,1,0,59,1,1,76,44,0
98,15,6,3,14,0,0,0,0,6,27,0
104,14,3,1,12,0,0,0,0,17,31,0
224,11,3,5,4,0,35,2,1,61,46,0
90,9,4,1,0,0,24,0,0,28,25,1
93,9,5,2,2,0,0,0,0,1,21,0
98,15,3,6,2,0,0,2,1,6,30,1
162,9,3,1,4,0,42,0,0,47,33,0
100,9,2,2,14,0,0,0,0,8,29,0
86,16,3,2,0,0,0,0,0,14,31,1
129,13,3,2,0,0,0,5,1,27,34,0
135,13,3,5,0,0,0,6,1,28,35,0
147,11,3,2,17,0,0,1,1,5,33,0
115,12,3,1,11,0,0,0,0,12,33,0
113,14,6,2,11,0,0,0,0,4,29,0
103,17,3,2,16,0,0,0,0,5,26,0
88,15,3,2,13,0,0,0,0,3,24,0
169,11,3,2,6,0,6,2,1,6,39,0
121,10,2,2,14,0,0,0,0,18,31,0
109,15,3,1,6,0,0,0,0,10,32,0
104,14,3,1,12,0,0,0,0,1,26,0
134,12,3,9,0,0,0,1,1,35,42,0
74,9,4,1,0,0,18,0,0,21,21,1
156,21,3,1,16,0,9,1,1,13,45,0
113,14,3,2,7,0,0,0,0,8,31,0
124,14,3,2,9,0,0,0,0,8,32,0
117,18,3,1,11,0,0,0,0,7,27,0
97,9,2,2,11,0,0,0,0,19,32,0
116,8,3,1,14,0,0,0,0,0,20,0
72,9,4,1,0,0,18,0,0,22,22,1
98,9,2,2,14,0,0,0,0,21,28,0
153,15,3,1,11,0,0,2,1,11,37,0
80,14,3,1,6,0,0,0,0,3,26,1
90,9,4,1,0,0,24,0,0,27,25,1
83,9,5,2,4,0,0,0,0,1,22,0
98,14,3,2,6,0,0,0,0,8,28,0
298,11,3,2,1,0,71,1,1,82,50,0
104,7,3,1,12,0,0,0,0,6,27,0
72,9,4,1,0,0,18,0,0,20,22,1
76,13,3,1,0,0,18,0,0,17,23,1
81,9,4,1,0,0,21,0,0,26,24,1
86,14,3,2,2,0,0,2,1,8,40,0
118,13,6,2,0,0,0,0,0,22,32,0
68,14,3,1,5,0,0,0,0,0,21,1
105,6,3,1,12,0,0,0,0,6,30,0
92,14,3,2,6,0,0,1,1,8,36,0
85,20,3,1,9,0,0,0,0,6,27,0
100,7,3,1,12,0,0,0,0,6,29,0
87,15,3,3,1,0,0,4,1,16,39,1
85,12,3,1,6,0,0,0,0,10,29,0
93,6,3,1,9,0,0,0,0,8,31,0
95,8,3,1,10,0,0,0,0,2,27,0
103,11,5,2,12,0,0,0,0,15,32,0
183,7,3,1,2,0,48,0,0,66,34,0
105,22,3,6,1,0,0,1,1,3,28,1
88,6,2,1,4,0,16,0,0,18,28,0
90,15,3,1,9,0,0,0,0,5,29,0
71,14,3,1,5,0,0,0,0,3,24,1
134,13,6,2,0,0,0,0,0,6,29,0
89,25,3,3,3,0,0,0,0,0,24,1
87,8,3,1,8,0,0,0,0,2,24,0
65,15,3,3,0,0,0,0,0,29,28,1
97,17,3,2,14,0,0,0,0,1,24,0
141,9,2,1,0,0,36,0,0,43,33,0
140,9,3,1,3,0,32,0,0,41,33,0
114,14,3,1,10,0,0,0,0,10,30,0
123,15,6,3,1,0,0,5,1,28,41,0
93,10,3,2,8,0,0,0,0,5,25,0
130,12,3,8,0,0,0,1,1,35,41,0
91,13,3,2,4,0,0,0,0,0,26,0
113,9,2,3,0,0,2,3,2,16,43,0
77,20,3,3,0,0,2,0,1,7,34,1
84,13,3,1,1,0,15,0,0,21,30,0
120,10,2,2,15,0,0,0,0,14,36,0
106,13,3,1,13,0,0,0,0,0,25,0
124,14,3,2,11,0,0,0,0,8,30,0
123,17,3,1,14,0,0,0,0,8,32,0
76,15,3,3,0,0,0,0,0,24,31,1
262,11,3,2,1,0,59,1,1,74,44,0
124,20,3,4,0,0,0,0,0,4,33,1
115,13,3,1,14,0,0,0,0,6,30,0
81,9,4,1,0,0,21,0,0,28,22,1
113,13,3,1,12,0,0,0,0,9,33,0
132,10,3,1,13,1,0,1,1,11,34,0
91,10,2,2,11,0,0,0,0,14,31,0
87,15,3,1,0,0,0,0,0,20,28,0
70,14,3,1,5,0,0,0,0,1,22,1
91,10,3,1,10,0,0,0,0,10,30,0
81,9,4,1,0,0,21,0,0,27,19,1
105,12,3,2,0,0,0,8,1,2,28,1
113,18,3,2,0,0,2,1,1,7,26,0
105,17,3,3,6,0,2,1,1,10,32,0
115,12,3,1,11,0,0,0,0,7,28,0
117,9,5,2,2,0,2,4,1,3,34,0
94,15,3,1,9,0,0,0,0,6,28,0
87,9,2,2,10,0,0,0,0,19,29,0
84,15,3,4,0,0,0,1,0,26,37,1
68,14,3,2,0,0,0,3,1,6,31,1
135,13,3,5,0,0,0,6,1,28,35,0
164,15,2,2,0,0,5,0,0,28,48,0
89,13,2,2,12,0,0,0,0,7,26,0
139,17,3,1,10,0,0,1,1,8,34,0
92,8,3,1,9,0,0,0,0,0,25,0
125,14,3,2,10,0,0,0,0,8,31,0
119,17,3,1,13,0,0,0,0,8,35,0
151,12,3,13,0,0,0,1,1,35,41,0
102,11,3,1,10,0,0,0,0,0,24,1
134,10,3,2,15,0,0,0,0,9,28,0
106,6,2,1,6,0,0,0,0,8,28,0
89,8,3,1,9,0,0,0,0,0,25,0
95,6,2,1,7,0,0,0,0,9,31,1
76,21,6,4,0,0,0,0,0,0,25,1
99,15,3,7,3,0,0,1,1,15,32,1
93,18,3,2,0,0,2,0,0,5,22,0
88,16,2,6,2,0,2,2,2,8,32,0
113,10,3,2,0,0,0,9,1,6,31,0
114,15,3,1,9,0,0,2,1,13,38,0
95,10,3,1,2,0,0,0,0,41,30,0
106,13,2,2,13,0,0,0,0,8,29,0
165,15,6,4,10,2,0,0,0,22,37,0
136,12,3,10,0,0,0,1,1,38,41,0
90,9,4,1,0,0,24,0,0,26,23,1
87,6,3,1,10,0,0,0,0,6,35,0
85,15,2,1,0,0,0,0,0,11,35,0
82,13,3,3,0,0,0,3,1,3,31,1
100,9,3,2,0,0,15,2,1,13,34,0
109,9,2,2,13,0,0,0,0,19,29,0
92,6,2,1,8,0,0,0,0,1,23,0
89,12,3,1,10,0,0,0,0,11,30,0
87,11,3,1,13,0,0,0,0,0,25,0
69,14,3,3,0,0,0,0,0,22,32,1
113,10,3,1,11,1,0,1,1,7,32,0
97,11,3,1,12,0,0,0,0,7,29,0
361,11,3,2,1,0,92,1,1,115,46,0
107,17,3,1,9,0,0,0,0,4,27,0
84,9,4,1,0,0,22,0,0,22,24,1
70,21,6,3,0,0,0,1,1,3,26,1
104,17,3,1,9,0,0,0,0,5,25,0
125,13,2,2,20,0,0,0,0,6,28,0
91,15,3,1,0,0,0,2,1,1,27,0
72,21,6,4,0,0,0,0,0,0,25,1
96,8,3,1,11,0,0,0,0,6,30,0
87,6,2,1,6,0,0,0,0,12,30,0
81,9,4,1,0,0,21,0,0,22,21,1
91,12,2,2,11,0,0,0,0,0,25,0
120,12,3,8,0,0,0,1,1,32,39,0
112,10,3,1,10,0,0,0,0,12,30,0
101,13,3,2,0,0,9,4,1,13,40,0
81,9,4,1,0,0,21,0,0,27,24,1
148,9,3,1,2,0,38,0,0,51,30,0
93,10,2,2,8,0,0,0,0,31,29,0
113,11,5,2,13,0,0,0,0,15,31,0
84,13,3,1,0,0,0,0,0,19,33,0
137,7,2,1,19,0,6,0,0,22,38,0
98,9,2,2,15,0,0,0,0,20,29,0
87,13,3,1,0,0,0,0,0,2,28,0
98,14,3,7,3,0,0,1,1,13,31,1
92,15,3,1,5,0,0,2,1,12,37,0
